tender_id,project_name,vendor_name,bid_amount,estimated_amount,status,submission_date
T091,"Anganwadi Centre Construction - Sagar","Pratap Projects",3303000,3675000,ACTIVE,2024-02-18T00:00:00Z
T091,"Anganwadi Centre Construction - Sagar","Ahluwalia Constructions Pvt Ltd",3915000,3675000,SUBMITTED,2024-02-16T00:00:00Z
T092,"Check Dam Construction - Sagar","Ramesh Infra Ltd",6457000,7230000,AWARDED,2024-10-25T00:00:00Z
T092,"Check Dam Construction - Sagar","Ganga Works",7601000,7230000,SUBMITTED,2024-10-26T00:00:00Z
T093,"Rural Road Construction - Ratlam","Durga Constructions",15481000,18031000,AWARDED,2024-07-10T00:00:00Z
T093,"Rural Road Construction - Ratlam","Vimal Infrastructure",16070000,18031000,ACTIVE,2024-07-14T00:00:00Z
T094,"Tribal Welfare Hostel Construction - Ratlam","Elite Infrastructure",13599000,15670000,AWARDED,2024-02-02T00:00:00Z
T094,"Tribal Welfare Hostel Construction - Ratlam","Apex Associates",15566000,15670000,SUBMITTED,2024-02-06T00:00:00Z
T095,"Rural Electrification Works - Ratlam","Bengal Contractors",7115000,7740000,AWARDED,2024-05-08T00:00:00Z
T095,"Rural Electrification Works - Ratlam","PQR Engineering Ltd",7031000,7740000,SUBMITTED,2024-05-12T00:00:00Z
T096,"Panchayat Community Hall - Ratlam","Rajasthan Engineering Ltd",6203000,6634000,AWARDED,2024-10-12T00:00:00Z
T096,"Panchayat Community Hall - Ratlam","Pandian Infra Ltd",7440000,6634000,SUBMITTED,2024-10-16T00:00:00Z
T097,"Irrigation Canal Construction - Satna","IRB Developers",15411000,16863000,AWARDED,2024-08-07T00:00:00Z
T097,"Irrigation Canal Construction - Satna","Apex Contractors",16667000,16863000,ACTIVE,2024-08-10T00:00:00Z
T098,"Gram Panchayat Office Renovation - Satna","Larsen Contractors",1123000,1307000,AWARDED,2024-05-16T00:00:00Z
T098,"Gram Panchayat Office Renovation - Satna","Ahluwalia Infra Pvt Ltd",1384000,1307000,SUBMITTED,2024-05-18T00:00:00Z
T099,"Rainwater Harvesting Structure - Satna","KNR Projects",4660000,5022000,AWARDED,2024-02-21T00:00:00Z
T099,"Rainwater Harvesting Structure - Satna","Green Construction Co",4846000,5022000,SUBMITTED,2024-02-22T00:00:00Z
T100,"Government Primary School Renovation - Satna","Saraswati Services",8277000,8951000,AWARDED,2024-04-08T00:00:00Z
T100,"Government Primary School Renovation - Satna","Vimal Contractors",9698000,8951000,SUBMITTED,2024-04-11T00:00:00Z
T101,"Tribal Welfare Hostel Construction - Rewa","Blue Constructions",13639000,16016000,AWARDED,2024-07-25T00:00:00Z
T101,"Tribal Welfare Hostel Construction - Rewa","Bengal Constructions",17753000,16016000,ACTIVE,2024-07-27T00:00:00Z
T102,"Cold Storage Facility - Rewa","Birla Infra Pvt Ltd",8365000,9351000,AWARDED,2024-10-09T00:00:00Z
T102,"Cold Storage Facility - Rewa","Era Infrastructure",9645000,9351000,SUBMITTED,2024-10-13T00:00:00Z
T102,"Cold Storage Facility - Rewa","Marwar Projects",10141000,9351000,SUBMITTED,2024-10-10T00:00:00Z
T103,"Borewell and Handpump Installation - Rewa","J Kumar Builders",1400000,1499000,AWARDED,2024-08-17T00:00:00Z
T103,"Borewell and Handpump Installation - Rewa","Shiva Works",1459000,1499000,SUBMITTED,2024-08-18T00:00:00Z
T104,"Fair Price Shop Construction - Rewa","Sai Civil Works",1076000,1158000,AWARDED,2024-08-19T00:00:00Z
T104,"Fair Price Shop Construction - Rewa","Era Constructions Pvt Ltd",1199000,1158000,ACTIVE,2024-08-22T00:00:00Z
T105,"Skill Development Training Centre - Chhindwara","AFCONS Engineering Ltd",10354000,11118000,AWARDED,2024-05-01T00:00:00Z
T105,"Skill Development Training Centre - Chhindwara","Meenakshi Constructions",10973000,11118000,SUBMITTED,2024-05-04T00:00:00Z
T106,"Solar Street Lighting - Chhindwara","Shree Builders",6424000,6803000,AWARDED,2024-01-09T00:00:00Z
T106,"Solar Street Lighting - Chhindwara","Saraswati Builders",6781000,6803000,ACTIVE,2024-01-11T00:00:00Z
T107,"Cold Storage Facility - Chhindwara","ABC Contractors",10372000,10946000,AWARDED,2024-06-17T00:00:00Z
T107,"Cold Storage Facility - Chhindwara","National Services",11965000,10946000,SUBMITTED,2024-06-19T00:00:00Z
T108,"Tribal Welfare Hostel Construction - Chhindwara","Gayatri Services",9652000,10306000,AWARDED,2024-10-25T00:00:00Z
T108,"Tribal Welfare Hostel Construction - Chhindwara","Sahyadri Solutions",9766000,10306000,ACTIVE,2024-10-26T00:00:00Z
T109,"Public Toilet Block (SBMG) - Bhubaneswar","Krishna Civil Works",711000,801000,AWARDED,2024-06-23T00:00:00Z
T109,"Public Toilet Block (SBMG) - Bhubaneswar","Elite Solutions",737000,801000,ACTIVE,2024-06-24T00:00:00Z
T109,"Public Toilet Block (SBMG) - Bhubaneswar","Shree Civil Works",886000,801000,ACTIVE,2024-06-26T00:00:00Z
T110,"Fair Price Shop Construction - Bhubaneswar","XYZ Works",1145000,1280000,AWARDED,2024-05-01T00:00:00Z
T110,"Fair Price Shop Construction - Bhubaneswar","Marwar Services",1273000,1280000,SUBMITTED,2024-05-03T00:00:00Z
T111,"Anganwadi Centre Construction - Bhubaneswar","Elite Corporation",3553000,4006000,AWARDED,2024-04-03T00:00:00Z
T111,"Anganwadi Centre Construction - Bhubaneswar","Ram Construction Co",4468000,4006000,ACTIVE,2024-04-06T00:00:00Z
T112,"Skill Development Training Centre - Bhubaneswar","Larsen Works",7071000,7455000,AWARDED,2024-08-17T00:00:00Z
T112,"Skill Development Training Centre - Bhubaneswar","NCC Enterprises",7264000,7455000,ACTIVE,2024-08-18T00:00:00Z
T112,"Skill Development Training Centre - Bhubaneswar","Simplex Enterprises",6877000,7455000,SUBMITTED,2024-08-21T00:00:00Z
T113,"Rural Bridge Construction - Cuttack","Blue Developers",15672000,18125000,AWARDED,2024-03-18T00:00:00Z
T113,"Rural Bridge Construction - Cuttack","Apex Engineering Ltd",17606000,18125000,ACTIVE,2024-03-19T00:00:00Z
T113,"Rural Bridge Construction - Cuttack","Sahyadri Construction Co",17413000,18125000,SUBMITTED,2024-03-21T00:00:00Z
T114,"Solar Street Lighting - Cuttack","Jai Infra Ltd",3390000,3816000,AWARDED,2024-02-11T00:00:00Z
T114,"Solar Street Lighting - Cuttack","Simplex Infrastructure",3583000,3816000,SUBMITTED,2024-02-12T00:00:00Z
T115,"Cattle Shed and Veterinary Centre - Cuttack","Megha Services",5041000,5495000,AWARDED,2024-10-14T00:00:00Z
T115,"Cattle Shed and Veterinary Centre - Cuttack","KNR Constructions",5290000,5495000,SUBMITTED,2024-10-18T00:00:00Z
T115,"Cattle Shed and Veterinary Centre - Cuttack","Ramesh Infrastructure",6107000,5495000,SUBMITTED,2024-10-15T00:00:00Z
T116,"Solar Street Lighting - Cuttack","Blue Projects",4864000,5257000,AWARDED,2024-01-08T00:00:00Z
T116,"Solar Street Lighting - Cuttack","Ram Group",5663000,5257000,ACTIVE,2024-01-10T00:00:00Z
T116,"Solar Street Lighting - Cuttack","PQR Solutions",5297000,5257000,SUBMITTED,2024-01-09T00:00:00Z
T117,"Rainwater Harvesting Structure - Rourkela","Blue Corporation",3840000,4165000,AWARDED,2024-01-03T00:00:00Z
T117,"Rainwater Harvesting Structure - Rourkela","Ramesh Infra Pvt Ltd",4566000,4165000,SUBMITTED,2024-01-04T00:00:00Z
T117,"Rainwater Harvesting Structure - Rourkela","Bengal Corporation",4514000,4165000,SUBMITTED,2024-01-04T00:00:00Z
T118,"Community Pond Renovation - Rourkela","Karnataka Works",4418000,4744000,AWARDED,2024-10-22T00:00:00Z
T118,"Community Pond Renovation - Rourkela","J Kumar Services",4385000,4744000,ACTIVE,2024-10-24T00:00:00Z
T118,"Community Pond Renovation - Rourkela","NCC Constructions",4382000,4744000,SUBMITTED,2024-10-24T00:00:00Z
T119,"Government Primary School Renovation - Rourkela","Ganga Infra Pvt Ltd",7411000,8373000,AWARDED,2024-07-25T00:00:00Z
T119,"Government Primary School Renovation - Rourkela","Tata Projects",8672000,8373000,SUBMITTED,2024-07-26T00:00:00Z
T120,"Skill Development Training Centre - Berhampur","Karnataka Solutions",4163000,4850000,AWARDED,2024-03-17T00:00:00Z
T120,"Skill Development Training Centre - Berhampur","Blue Projects",5276000,4850000,ACTIVE,2024-03-19T00:00:00Z
T120,"Skill Development Training Centre - Berhampur","AFCONS Enterprises",5318000,4850000,SUBMITTED,2024-03-21T00:00:00Z
T121,"Fair Price Shop Construction - Berhampur","Pioneer Civil Works",1115000,1286000,AWARDED,2024-01-19T00:00:00Z
T121,"Fair Price Shop Construction - Berhampur","Marwar Group",1240000,1286000,ACTIVE,2024-01-20T00:00:00Z
T122,"Solid Waste Management System - Berhampur","XYZ Solutions",4732000,5065000,AWARDED,2024-08-02T00:00:00Z
T122,"Solid Waste Management System - Berhampur","Ramesh Engineering",5691000,5065000,SUBMITTED,2024-08-04T00:00:00Z
T122,"Solid Waste Management System - Berhampur","BrightSun Constructions",5591000,5065000,SUBMITTED,2024-08-04T00:00:00Z
T123,"Check Dam Construction - Berhampur","Birla Infra Pvt Ltd",12244000,13597000,AWARDED,2024-09-14T00:00:00Z
T123,"Check Dam Construction - Berhampur","Larsen Constructions",15255000,13597000,SUBMITTED,2024-09-17T00:00:00Z
T124,"Primary Health Sub-Centre Construction - Sambalpur","Shree Solutions",5493000,6233000,AWARDED,2024-06-06T00:00:00Z
T124,"Primary Health Sub-Centre Construction - Sambalpur","Pandian Engineering",6799000,6233000,SUBMITTED,2024-06-08T00:00:00Z
T124,"Primary Health Sub-Centre Construction - Sambalpur","Marwar Civil Works",6905000,6233000,ACTIVE,2024-06-07T00:00:00Z
T125,"Rural Electrification Works - Sambalpur","Saraswati Contractors",8476000,9832000,AWARDED,2024-09-10T00:00:00Z
T125,"Rural Electrification Works - Sambalpur","Vinayak Group",9093000,9832000,SUBMITTED,2024-09-13T00:00:00Z
T126,"Fair Price Shop Construction - Sambalpur","Meenakshi Associates",686000,791000,AWARDED,2024-05-18T00:00:00Z
T126,"Fair Price Shop Construction - Sambalpur","Megha Corporation",715000,791000,SUBMITTED,2024-05-20T00:00:00Z
T127,"Gram Panchayat Office Renovation - Sambalpur","Ambika Developers",1943000,2194000,AWARDED,2024-01-07T00:00:00Z
T127,"Gram Panchayat Office Renovation - Sambalpur","BrightSun Engineering",2049000,2194000,ACTIVE,2024-01-09T00:00:00Z
T127,"Gram Panchayat Office Renovation - Sambalpur","J Kumar Infra Ltd",2186000,2194000,SUBMITTED,2024-01-08T00:00:00Z
T128,"Solid Waste Management System - Puri","Shiva Group",3877000,4134000,AWARDED,2024-05-23T00:00:00Z
T128,"Solid Waste Management System - Puri","Gujarat Engineering Ltd",3639000,4134000,SUBMITTED,2024-05-27T00:00:00Z
T128,"Solid Waste Management System - Puri","Shree Services",4305000,4134000,ACTIVE,2024-05-26T00:00:00Z
T129,"Check Dam Construction - Puri","Gujarat Solutions",10966000,11838000,AWARDED,2024-01-17T00:00:00Z
T129,"Check Dam Construction - Puri","Simplex Constructions",10427000,11838000,SUBMITTED,2024-01-19T00:00:00Z
T130,"Panchayat Community Hall - Puri","Apex Services",9298000,10457000,AWARDED,2024-10-07T00:00:00Z
T130,"Panchayat Community Hall - Puri","Jai Solutions",9239000,10457000,SUBMITTED,2024-10-11T00:00:00Z
T130,"Panchayat Community Hall - Puri","Andhra Constructions Pvt Ltd",9673000,10457000,SUBMITTED,2024-10-11T00:00:00Z
T131,"Cattle Shed and Veterinary Centre - Puri","Ramesh Builders",4846000,5668000,AWARDED,2024-05-11T00:00:00Z
T131,"Cattle Shed and Veterinary Centre - Puri","XYZ Builders",6390000,5668000,SUBMITTED,2024-05-14T00:00:00Z
T132,"Primary Health Sub-Centre Construction - Balasore","Meenakshi Corporation",4951000,5440000,AWARDED,2024-07-12T00:00:00Z
T132,"Primary Health Sub-Centre Construction - Balasore","Ganesh Solutions",5315000,5440000,SUBMITTED,2024-07-16T00:00:00Z
T132,"Primary Health Sub-Centre Construction - Balasore","Era Builders",4914000,5440000,SUBMITTED,2024-07-14T00:00:00Z
T133,"Government Primary School Renovation - Balasore","Island Corporation",2137000,2495000,AWARDED,2024-07-01T00:00:00Z
T133,"Government Primary School Renovation - Balasore","Bengal Constructions",2217000,2495000,ACTIVE,2024-07-04T00:00:00Z
T133,"Government Primary School Renovation - Balasore","Island Construction Co",2327000,2495000,ACTIVE,2024-07-04T00:00:00Z
T134,"Rural Bridge Construction - Balasore","Gayatri Constructions",20394000,22389000,AWARDED,2024-09-13T00:00:00Z
T134,"Rural Bridge Construction - Balasore","Elite Constructions Pvt Ltd",22372000,22389000,ACTIVE,2024-09-16T00:00:00Z
T135,"Rainwater Harvesting Structure - Baripada","Pratap Corporation",4956000,5331000,AWARDED,2024-08-13T00:00:00Z
T135,"Rainwater Harvesting Structure - Baripada","Rajasthan Engineering Ltd",5244000,5331000,SUBMITTED,2024-08-17T00:00:00Z
T136,"Irrigation Canal Construction - Baripada","Sahyadri Works",20181000,23259000,AWARDED,2024-08-02T00:00:00Z
T136,"Irrigation Canal Construction - Baripada","Simplex Civil Works",23762000,23259000,SUBMITTED,2024-08-05T00:00:00Z
T136,"Irrigation Canal Construction - Baripada","XYZ Projects",22236000,23259000,SUBMITTED,2024-08-05T00:00:00Z
T137,"Government Primary School Renovation - Baripada","Shapoorji Works",2718000,2926000,AWARDED,2024-01-12T00:00:00Z
T137,"Government Primary School Renovation - Baripada","National Works",2656000,2926000,ACTIVE,2024-01-16T00:00:00Z
T137,"Government Primary School Renovation - Baripada","NCC Works",3110000,2926000,SUBMITTED,2024-01-15T00:00:00Z
T138,"Cattle Shed and Veterinary Centre - Baripada","National Corporation",4678000,5313000,AWARDED,2024-02-14T00:00:00Z
T138,"Cattle Shed and Veterinary Centre - Baripada","Shapoorji Infra Pvt Ltd",5576000,5313000,ACTIVE,2024-02-15T00:00:00Z
T138,"Cattle Shed and Veterinary Centre - Baripada","Ganesh Enterprises",4809000,5313000,SUBMITTED,2024-02-17T00:00:00Z
T139,"Solar Street Lighting - Jeypore","Gujarat Contractors",5476000,6232000,AWARDED,2024-06-10T00:00:00Z
T139,"Solar Street Lighting - Jeypore","ABC Developers",6755000,6232000,SUBMITTED,2024-06-13T00:00:00Z
T139,"Solar Street Lighting - Jeypore","Shapoorji Developers",5909000,6232000,SUBMITTED,2024-06-12T00:00:00Z
T140,"Solid Waste Management System - Jeypore","ABC Infrastructure",6080000,7039000,AWARDED,2024-09-08T00:00:00Z
T140,"Solid Waste Management System - Jeypore","Sai Constructions",6746000,7039000,SUBMITTED,2024-09-09T00:00:00Z
T141,"Borewell and Handpump Installation - Jeypore","Premier Builders",967000,1126000,AWARDED,2024-02-24T00:00:00Z
T141,"Borewell and Handpump Installation - Jeypore","Era Infrastructure",1264000,1126000,SUBMITTED,2024-02-25T00:00:00Z
T141,"Borewell and Handpump Installation - Jeypore","PQR Infra Ltd",1046000,1126000,SUBMITTED,2024-02-26T00:00:00Z
T142,"Soil Conservation Works - Koraput","Blue Enterprises",2047000,2388000,AWARDED,2024-03-12T00:00:00Z
T142,"Soil Conservation Works - Koraput","Era Infra Pvt Ltd",2633000,2388000,SUBMITTED,2024-03-13T00:00:00Z
T142,"Soil Conservation Works - Koraput","Sunrise Constructions Pvt Ltd",2207000,2388000,SUBMITTED,2024-03-16T00:00:00Z
T143,"Skill Development Training Centre - Koraput","J Kumar Enterprises",8074000,8647000,AWARDED,2024-09-04T00:00:00Z
T143,"Skill Development Training Centre - Koraput","Krishna Constructions",9409000,8647000,SUBMITTED,2024-09-06T00:00:00Z
T143,"Skill Development Training Centre - Koraput","Saraswati Developers",9756000,8647000,SUBMITTED,2024-09-08T00:00:00Z
T144,"Public Toilet Block (SBMG) - Koraput","Pandian Infra Ltd",1176000,1279000,AWARDED,2024-07-17T00:00:00Z
T144,"Public Toilet Block (SBMG) - Koraput","AFCONS Engineering Ltd",1438000,1279000,ACTIVE,2024-07-21T00:00:00Z
T144,"Public Toilet Block (SBMG) - Koraput","Shiva Construction Co",1170000,1279000,SUBMITTED,2024-07-19T00:00:00Z
T145,"Primary Health Sub-Centre Construction - Madurai","BrightSun Engineering Ltd",9618000,10915000,AWARDED,2024-06-28T00:00:00Z
T145,"Primary Health Sub-Centre Construction - Madurai","NCC Services",10622000,10915000,ACTIVE,2024-07-01T00:00:00Z
T145,"Primary Health Sub-Centre Construction - Madurai","ABC Constructions Pvt Ltd",11730000,10915000,SUBMITTED,2024-06-29T00:00:00Z
T146,"Water Supply Pipeline Installation - Madurai","Shree Projects",14499000,16502000,AWARDED,2024-08-24T00:00:00Z
T146,"Water Supply Pipeline Installation - Madurai","Ramesh Constructions",15857000,16502000,ACTIVE,2024-08-28T00:00:00Z
T147,"Solid Waste Management System - Madurai","Kalinga Solutions",10358000,11912000,AWARDED,2024-01-09T00:00:00Z
T147,"Solid Waste Management System - Madurai","Bengal Engineering Ltd",11610000,11912000,SUBMITTED,2024-01-10T00:00:00Z
T148,"Fair Price Shop Construction - Madurai","Om Projects",1737000,1829000,AWARDED,2024-06-03T00:00:00Z
T148,"Fair Price Shop Construction - Madurai","NCC Projects",1834000,1829000,ACTIVE,2024-06-06T00:00:00Z
T149,"Panchayat Community Hall - Chennai","National Civil Works",7685000,8332000,AWARDED,2024-03-07T00:00:00Z
T149,"Panchayat Community Hall - Chennai","AFCONS Infrastructure",7461000,8332000,SUBMITTED,2024-03-10T00:00:00Z
T149,"Panchayat Community Hall - Chennai","Meenakshi Infra Pvt Ltd",8665000,8332000,SUBMITTED,2024-03-11T00:00:00Z
T150,"Soil Conservation Works - Chennai","Om Associates",4591000,5175000,AWARDED,2024-03-17T00:00:00Z
T150,"Soil Conservation Works - Chennai","Kalinga Builders",5785000,5175000,SUBMITTED,2024-03-20T00:00:00Z
T150,"Soil Conservation Works - Chennai","Jai Works",4697000,5175000,SUBMITTED,2024-03-20T00:00:00Z
T151,"Cold Storage Facility - Chennai","ABC Solutions",14785000,15837000,AWARDED,2024-02-18T00:00:00Z
T151,"Cold Storage Facility - Chennai","KNR Builders",15557000,15837000,SUBMITTED,2024-02-19T00:00:00Z
T151,"Cold Storage Facility - Chennai","Pioneer Engineering",15522000,15837000,SUBMITTED,2024-02-19T00:00:00Z
T152,"Community Pond Renovation - Chennai","Tata Builders",4317000,4896000,AWARDED,2024-02-03T00:00:00Z
T152,"Community Pond Renovation - Chennai","Marwar Developers",5108000,4896000,SUBMITTED,2024-02-04T00:00:00Z
T153,"Check Dam Construction - Coimbatore","J Kumar Builders",14403000,15997000,AWARDED,2024-02-26T00:00:00Z
T153,"Check Dam Construction - Coimbatore","Krishna Construction Co",17731000,15997000,ACTIVE,2024-03-01T00:00:00Z
T153,"Check Dam Construction - Coimbatore","Vimal Construction Co",17889000,15997000,SUBMITTED,2024-03-01T00:00:00Z
T154,"Gram Panchayat Office Renovation - Coimbatore","Maharashtra Constructions Pvt Ltd",1208000,1358000,AWARDED,2024-08-03T00:00:00Z
T154,"Gram Panchayat Office Renovation - Coimbatore","Sahyadri Constructions",1252000,1358000,SUBMITTED,2024-08-05T00:00:00Z
T155,"Rainwater Harvesting Structure - Coimbatore","Shiva Solutions",3098000,3541000,AWARDED,2024-03-09T00:00:00Z
T155,"Rainwater Harvesting Structure - Coimbatore","Premier Infra Pvt Ltd",3320000,3541000,SUBMITTED,2024-03-10T00:00:00Z
T155,"Rainwater Harvesting Structure - Coimbatore","Gujarat Constructions",3897000,3541000,ACTIVE,2024-03-11T00:00:00Z
T156,"Anganwadi Centre Construction - Coimbatore","Shree Builders",1249000,1349000,AWARDED,2024-01-12T00:00:00Z
T156,"Anganwadi Centre Construction - Coimbatore","Pioneer Infra Ltd",1305000,1349000,SUBMITTED,2024-01-13T00:00:00Z
T156,"Anganwadi Centre Construction - Coimbatore","Krishna Construction Co",1286000,1349000,SUBMITTED,2024-01-15T00:00:00Z
T157,"Community Pond Renovation - Tiruchirappalli","Krishna Projects",2884000,3254000,AWARDED,2024-02-25T00:00:00Z
T157,"Community Pond Renovation - Tiruchirappalli","Durga Projects",3175000,3254000,ACTIVE,2024-02-26T00:00:00Z
T158,"Soil Conservation Works - Tiruchirappalli","Sai Projects",6206000,6950000,AWARDED,2024-04-23T00:00:00Z
T158,"Soil Conservation Works - Tiruchirappalli","Sai Contractors",6414000,6950000,SUBMITTED,2024-04-26T00:00:00Z
T158,"Soil Conservation Works - Tiruchirappalli","Krishna Engineering",7692000,6950000,SUBMITTED,2024-04-25T00:00:00Z
T159,"Government Primary School Renovation - Tiruchirappalli","Jai Services",6645000,7590000,AWARDED,2024-03-29T00:00:00Z
T159,"Government Primary School Renovation - Tiruchirappalli","Tata Infrastructure",7613000,7590000,SUBMITTED,2024-04-02T00:00:00Z
T160,"Fair Price Shop Construction - Tiruchirappalli","Sahyadri Engineering Ltd",1268000,1366000,AWARDED,2024-01-08T00:00:00Z
T160,"Fair Price Shop Construction - Tiruchirappalli","Blue Projects",1321000,1366000,SUBMITTED,2024-01-12T00:00:00Z
